onset	duration	trial_type	response_time
9.729	0.5	incongruent	0.454
14.693	0.5	incongruent	0.479
19.958	0.5	incongruent	0.506
22.641	0.5	incongruent	0.51
25.19	0.5	neutral	0.701
30.105	0.5	incongruent	0.55
32.804	0.5	incongruent	0.358
35.419	0.5	incongruent	0.416
38.002	0.5	neutral	0.722
40.318	0.5	neutral	0.55
42.967	0.5	incongruent	0.443
45.466	0.5	congruent	0.427
48.215	0.5	incongruent	0.408
53.03	0.5	neutral	0.453
55.446	0.5	incongruent	0.523
57.895	0.5	incongruent	0.423
60.261	0.5	neutral	0.463
62.61	0.5	congruent	0.488
64.876	0.5	incongruent	0.36
67.525	0.5	neutral	0.403
70.074	0.5	congruent	0.359
72.723	0.5	incongruent	0.601
75.222	0.5	neutral	0.51
82.969	0.5	incongruent	0.581
85.635	0.5	congruent	0.461
88.234	0.5	error	0.469
90.783	0.5	neutral	0.524
95.981	0.5	congruent	0.46
98.264	0.5	incongruent	0.452
101.013	0.5	congruent	0.442
103.479	0.5	incongruent	0.42
108.41	0.5	congruent	0.385
110.726	0.5	congruent	0.496
113.108	0.5	congruent	0.374
115.458	0.5	congruent	0.458
120.739	0.5	congruent	0.436
125.504	0.5	congruent	0.378
128.12	0.5	congruent	0.486
130.469	0.5	error	0.423
135.434	0.5	neutral	0.442
140.499	0.5	neutral	0.47
143.231	0.5	incongruent	0.469
148.479	0.5	incongruent	0.464
150.845	0.5	neutral	0.414
153.477	0.5	congruent	0.429
155.81	0.5	incongruent	0.438
161.108	0.5	neutral	0.483
166.24	0.5	congruent	0.402
168.689	0.5	incongruent	0.55
171.254	0.5	neutral	0.374
173.654	0.5	neutral	0.494
175.969	0.5	congruent	0.418
183.25	0.5	incongruent	0.529
185.699	0.5	incongruent	0.597
187.982	0.5	incongruent	0.472
193.18	0.5	incongruent	0.506
195.779	0.5	neutral	0.458
198.262	0.5	incongruent	0.483
200.661	0.5	incongruent	0.434
203.193	0.5	congruent	0.42
205.875	0.5	congruent	0.39
211.04	0.5	incongruent	0.447
213.673	0.5	congruent	0.449
216.372	0.5	neutral	0.552
218.921	0.5	incongruent	0.429
221.22	0.5	error	0.682
223.969	0.5	incongruent	0.479
226.551	0.5	neutral	0.451
233.982	0.5	congruent	0.428
239.114	0.5	congruent	0.5
241.546	0.5	congruent	0.46
244.029	0.5	congruent	0.49
246.361	0.5	congruent	0.415
248.61	0.5	neutral	0.565
250.943	0.5	neutral	0.51
253.509	0.5	incongruent	0.516
256.291	0.5	neutral	0.401
261.289	0.5	incongruent	0.401
266.204	0.5	congruent	0.414
271.052	0.5	congruent	0.516
273.768	0.5	incongruent	0.559
276.067	0.5	neutral	0.473
280.832	0.5	incongruent	0.446
283.415	0.5	neutral	0.49
286.13	0.5	neutral	0.438
288.413	0.5	congruent	0.412
290.879	0.5	incongruent	0.453
293.328	0.5	neutral	0.443
300.875	0.5	incongruent	0.488
303.524	0.5	congruent	0.451
306.19	0.5	congruent	0.406
308.739	0.5	congruent	0.436
311.438	0.5	congruent	0.42
316.37	0.5	neutral	0.417
318.952	0.5	congruent	0.482
321.318	0.5	incongruent	0.448
324.1	0.5	congruent	0.435
331.514	0.5	error	0.426
334.246	0.5	neutral	0.411
341.877	0.5	neutral	0.466
344.21	0.5	congruent	0.491
351.99	0.5	congruent	0.431
354.256	0.5	neutral	0.501
356.539	0.5	congruent	0.479
358.971	0.5	congruent	0.418
361.62	0.5	neutral	0.472
364.286	0.5	neutral	0.462
366.752	0.5	neutral	0.396
376.748	0.5	neutral	0.501
379.497	0.5	incongruent	0.487
381.863	0.5	neutral	0.512
386.728	0.5	neutral	0.463
389.444	0.5	congruent	0.494
391.993	0.5	incongruent	0.595
394.392	0.5	neutral	0.465
396.958	0.5	congruent	0.523
399.29	0.5	neutral	0.45
401.889	0.5	incongruent	0.544
404.505	0.5	neutral	0.48
409.72	0.5	neutral	0.422
