onset	duration	trial_type	response_time
9.728	0.5	congruent	0.799
12.077	0.5	congruent	0.619
14.459	0.5	incongruent	0.598
17.109	0.5	neutral	0.536
19.808	0.5	incongruent	0.535
22.457	0.5	neutral	0.735
30.087	0.5	congruent	0.53
32.37	0.5	neutral	0.556
35.136	0.5	incongruent	0.527
37.735	0.5	error	0.626
40.484	0.5	incongruent	0.657
43.183	0.5	neutral	0.54
45.732	0.5	incongruent	0.563
48.098	0.5	neutral	0.616
50.347	0.5	congruent	0.53
52.813	0.5	congruent	0.497
57.761	0.5	neutral	0.514
60.26	0.5	neutral	0.609
62.659	0.5	incongruent	0.496
64.975	0.5	congruent	0.511
72.556	0.5	neutral	0.541
75.021	0.5	incongruent	0.539
77.621	0.5	congruent	0.528
79.92	0.5	error	0.579
84.768	0.5	congruent	0.565
87.517	0.5	incongruent	0.522
90.199	0.5	congruent	0.533
92.532	0.5	incongruent	0.61
94.964	0.5	incongruent	0.496
97.447	0.5	neutral	0.658
105.244	0.5	neutral	0.718
107.81	0.5	congruent	0.658
110.076	0.5	incongruent	0.586
112.725	0.5	neutral	0.584
117.84	0.5	neutral	0.548
120.256	0.5	incongruent	0.602
128.019	0.5	congruent	0.631
130.669	0.5	neutral	0.574
133.218	0.5	neutral	0.683
135.6	0.5	neutral	0.521
140.465	0.5	incongruent	0.545
142.931	0.5	neutral	0.542
145.48	0.5	incongruent	0.547
147.729	0.5	neutral	0.52
150.362	0.5	congruent	0.596
152.744	0.5	congruent	0.728
155.31	0.5	neutral	0.558
157.909	0.5	neutral	0.546
162.724	0.5	incongruent	0.634
170.205	0.5	congruent	0.524
172.97	0.5	congruent	0.484
175.703	0.5	incongruent	0.523
178.085	0.5	congruent	0.599
180.801	0.5	neutral	0.622
183.417	0.5	incongruent	0.608
185.816	0.5	congruent	0.608
188.165	0.5	incongruent	0.611
190.831	0.5	congruent	0.635
203.176	0.5	congruent	0.627
205.659	0.5	congruent	0.552
210.874	0.5	neutral	0.593
215.839	0.5	congruent	0.548
218.171	0.5	incongruent	0.629
220.637	0.5	neutral	0.514
222.903	0.5	incongruent	0.565
225.452	0.5	neutral	0.534
228.151	0.5	incongruent	0.575
230.8	0.5	congruent	0.481
233.566	0.5	neutral	0.525
236.048	0.5	congruent	0.577
241.296	0.5	congruent	0.56
243.862	0.5	incongruent	0.511
253.975	0.5	congruent	0.55
256.641	0.5	incongruent	0.674
259.257	0.5	incongruent	0.575
261.972	0.5	congruent	0.506
264.388	0.5	congruent	0.591
271.752	0.5	incongruent	0.559
276.55	0.5	congruent	0.516
278.933	0.5	incongruent	0.616
281.299	0.5	congruent	0.582
283.648	0.5	congruent	0.616
288.813	0.5	neutral	0.559
291.312	0.5	incongruent	0.593
294.061	0.5	neutral	0.506
296.41	0.5	neutral	0.667
299.026	0.5	congruent	0.507
304.141	0.5	neutral	0.515
306.69	0.5	neutral	0.595
309.256	0.5	neutral	0.586
311.655	0.5	incongruent	0.728
314.37	0.5	neutral	0.727
319.319	0.5	neutral	0.626
324.167	0.5	incongruent	0.626
326.866	0.5	congruent	0.612
329.149	0.5	neutral	0.791
336.629	0.5	incongruent	0.68
339.262	0.5	incongruent	0.715
341.528	0.5	incongruent	0.663
343.927	0.5	incongruent	0.605
346.709	0.5	congruent	0.577
349.375	0.5	neutral	0.582
351.991	0.5	incongruent	0.75
357.172	0.5	congruent	0.562
359.655	0.5	incongruent	0.605
362.404	0.5	congruent	0.539
364.736	0.5	incongruent	0.591
367.418	0.5	incongruent	0.555
369.951	0.5	neutral	0.627
372.317	0.5	congruent	0.566
377.232	0.5	congruent	0.515
379.531	0.5	neutral	0.54
382.097	0.5	incongruent	0.636
384.429	0.5	congruent	0.628
387.012	0.5	incongruent	0.625
392.31	0.5	neutral	0.575
395.042	0.5	incongruent	0.576
400.007	0.5	congruent	0.648
407.271	0.5	neutral	0.565
409.737	0.5	congruent	0.798
