onset	duration	trial_type	response_time
12.238	0.5	congruent	0.499
14.521	0.5	congruent	0.637
19.802	0.5	neutral	0.57
22.151	0.5	congruent	0.602
24.784	0.5	incongruent	0.571
29.749	0.5	incongruent	0.64
32.365	0.5	congruent	0.661
34.797	0.5	congruent	0.595
37.13	0.5	neutral	0.806
39.412	0.5	neutral	0.62
41.878	0.5	congruent	0.685
44.544	0.5	incongruent	0.481
49.375	0.5	congruent	0.56
54.273	0.5	congruent	0.7
56.756	0.5	neutral	0.547
59.505	0.5	neutral	0.58
62.221	0.5	neutral	0.685
64.803	0.5	neutral	0.54
67.336	0.5	congruent	0.642
70.035	0.5	congruent	0.729
72.617	0.5	neutral	0.75
75.099	0.5	neutral	0.781
77.382	0.5	neutral	0.578
79.631	0.5	incongruent	0.623
82.397	0.5	congruent	0.698
84.863	0.5	incongruent	0.536
87.612	0.5	neutral	0.605
92.46	0.5	congruent	0.554
97.558	0.5	incongruent	0.564
99.941	0.5	incongruent	0.737
102.29	0.5	congruent	0.668
104.839	0.5	neutral	0.516
107.538	0.5	incongruent	0.604
110.204	0.5	congruent	0.596
120.45	0.5	neutral	0.61
123.066	0.5	congruent	0.551
125.632	0.5	incongruent	0.549
128.064	0.5	congruent	0.504
130.413	0.5	incongruent	0.556
133.046	0.5	neutral	0.507
135.462	0.5	incongruent	0.698
140.593	0.5	neutral	0.689
145.641	0.5	neutral	0.547
148.257	0.5	incongruent	0.767
150.59	0.5	congruent	0.593
153.022	0.5	incongruent	0.51
155.771	0.5	neutral	0.598
160.953	0.5	neutral	0.623
163.652	0.5	congruent	0.548
165.951	0.5	congruent	0.543
171.049	0.5	neutral	0.532
173.698	0.5	congruent	0.636
176.447	0.5	incongruent	0.56
179.163	0.5	congruent	0.586
184.161	0.5	congruent	0.551
186.527	0.5	incongruent	0.655
188.843	0.5	congruent	0.592
191.342	0.5	neutral	0.5
193.741	0.5	incongruent	0.559
195.99	0.5	congruent	0.64
200.938	0.5	neutral	0.494
203.471	0.5	neutral	0.542
206.22	0.5	incongruent	0.601
208.486	0.5	incongruent	0.569
215.933	0.5	incongruent	0.53
218.699	0.5	incongruent	0.524
221.365	0.5	incongruent	0.653
226.479	0.5	neutral	0.534
228.912	0.5	incongruent	0.657
236.659	0.5	incongruent	0.533
239.292	0.5	incongruent	0.664
241.774	0.5	congruent	0.573
244.34	0.5	congruent	0.649
249.171	0.5	congruent	0.521
251.621	0.5	neutral	0.561
253.903	0.5	neutral	0.523
259.035	0.5	incongruent	0.694
263.916	0.5	incongruent	0.517
266.599	0.5	neutral	0.604
268.931	0.5	incongruent	0.713
271.297	0.5	congruent	0.706
276.095	0.5	incongruent	0.587
278.578	0.5	neutral	0.557
281.194	0.5	congruent	0.588
283.759	0.5	incongruent	0.559
286.042	0.5	neutral	0.597
293.339	0.5	neutral	0.605
298.437	0.5	neutral	0.681
303.486	0.5	neutral	0.586
308.667	0.5	congruent	0.557
311.433	0.5	incongruent	0.712
313.782	0.5	neutral	0.681
316.165	0.5	congruent	0.559
318.647	0.5	neutral	0.679
321.346	0.5	congruent	0.695
326.594	0.5	congruent	0.568
328.96	0.5	incongruent	0.537
331.376	0.5	neutral	0.798
339.123	0.5	congruent	0.54
341.756	0.5	congruent	0.503
344.205	0.5	incongruent	0.588
346.887	0.5	incongruent	0.626
351.969	0.5	incongruent	0.658
357.133	0.5	incongruent	0.761
359.383	0.5	incongruent	0.634
361.865	0.5	neutral	0.623
364.164	0.5	congruent	0.648
366.78	0.5	incongruent	0.676
369.063	0.5	neutral	0.807
371.662	0.5	neutral	0.6
374.011	0.5	incongruent	0.634
376.41	0.5	congruent	0.679
379.159	0.5	neutral	0.529
381.591	0.5	incongruent	0.717
386.573	0.5	congruent	0.632
389.239	0.5	neutral	0.509
391.588	0.5	incongruent	0.549
393.987	0.5	neutral	0.652
399.219	0.5	congruent	0.549
404.267	0.5	congruent	0.624
