onset	duration	trial_type	response_time
14.776	0.5	neutral	0.507
17.025	0.5	neutral	0.477
22.207	0.5	neutral	0.469
24.856	0.5	neutral	0.577
27.255	0.5	neutral	0.428
34.702	0.5	congruent	0.44
37.185	0.5	congruent	0.584
42.416	0.5	error	0.478
47.481	0.5	neutral	0.627
49.764	0.5	incongruent	0.603
52.379	0.5	neutral	0.598
57.344	0.5	congruent	0.432
62.609	0.5	congruent	0.486
65.358	0.5	congruent	0.595
72.672	0.5	incongruent	0.538
75.354	0.5	neutral	0.483
82.935	0.5	incongruent	0.504
85.301	0.5	congruent	0.48
87.75	0.5	congruent	0.48
90.083	0.5	congruent	0.557
92.682	0.5	neutral	0.553
97.63	0.5	neutral	0.544
102.895	0.5	incongruent	0.517
105.227	0.5	incongruent	0.606
107.61	0.5	incongruent	0.646
110.009	0.5	incongruent	0.551
112.608	0.5	neutral	0.425
114.874	0.5	neutral	0.517
117.34	0.5	incongruent	0.551
119.839	0.5	congruent	0.527
122.521	0.5	neutral	0.506
124.82	0.5	incongruent	0.468
127.436	0.5	congruent	0.498
132.734	0.5	incongruent	0.564
135.017	0.5	neutral	0.535
137.399	0.5	incongruent	0.471
142.547	0.5	incongruent	0.533
145.08	0.5	neutral	0.538
150.244	0.5	incongruent	0.508
157.975	0.5	congruent	0.449
160.541	0.5	incongruent	0.506
162.807	0.5	congruent	0.447
165.089	0.5	congruent	0.443
170.254	0.5	incongruent	0.523
177.818	0.5	neutral	0.715
180.417	0.5	incongruent	0.571
182.85	0.5	incongruent	0.551
185.632	0.5	error	0.455
188.031	0.5	neutral	0.46
190.513	0.5	neutral	0.516
193.246	0.5	incongruent	0.576
195.595	0.5	neutral	0.512
197.944	0.5	error	0.545
200.493	0.5	congruent	0.495
203.176	0.5	congruent	0.645
205.825	0.5	congruent	0.479
211.056	0.5	congruent	0.49
213.372	0.5	neutral	0.644
215.821	0.5	congruent	0.792
218.22	0.5	congruent	0.505
220.836	0.5	congruent	0.565
225.784	0.5	congruent	0.56
228.25	0.5	neutral	0.558
233.398	0.5	incongruent	0.773
235.814	0.5	incongruent	0.498
240.812	0.5	congruent	0.594
243.395	0.5	incongruent	0.434
245.977	0.5	neutral	0.498
248.31	0.5	error	0.453
253.541	0.5	congruent	0.509
255.824	0.5	incongruent	0.537
258.456	0.5	neutral	0.506
260.705	0.5	incongruent	0.429
265.77	0.5	incongruent	0.439
268.153	0.5	neutral	0.53
270.852	0.5	congruent	0.496
273.184	0.5	neutral	0.513
275.95	0.5	neutral	0.621
278.615	0.5	congruent	0.484
280.965	0.5	congruent	0.518
283.697	0.5	incongruent	0.529
286.446	0.5	congruent	0.491
289.095	0.5	congruent	0.457
291.478	0.5	congruent	0.554
294.093	0.5	incongruent	0.497
296.426	0.5	incongruent	0.479
299.092	0.5	incongruent	0.519
301.574	0.5	error	0.433
304.123	0.5	incongruent	0.472
306.372	0.5	incongruent	0.44
311.587	0.5	neutral	0.449
313.953	0.5	congruent	0.478
316.252	0.5	congruent	0.566
321.35	0.5	congruent	0.493
329.064	0.5	neutral	0.498
331.613	0.5	incongruent	0.469
334.046	0.5	congruent	0.441
338.894	0.5	neutral	0.435
341.376	0.5	neutral	0.532
344.109	0.5	neutral	0.49
346.525	0.5	congruent	0.444
351.64	0.5	neutral	0.556
356.621	0.5	congruent	0.476
358.987	0.5	neutral	0.529
361.286	0.5	neutral	0.641
368.95	0.5	congruent	0.463
371.382	0.5	incongruent	0.46
373.932	0.5	neutral	0.471
376.481	0.5	congruent	0.531
378.813	0.5	congruent	0.711
381.579	0.5	incongruent	0.429
383.995	0.5	incongruent	0.457
389.193	0.5	incongruent	0.482
391.592	0.5	neutral	0.482
394.191	0.5	neutral	0.433
396.94	0.5	neutral	0.771
399.423	0.5	incongruent	0.448
402.155	0.5	incongruent	0.447
404.821	0.5	neutral	0.459
407.086	0.5	incongruent	0.506
