onset	duration	trial_type	response_time
9.713	0.5	congruent	0.419
12.461	0.5	neutral	0.497
14.892	0.5	neutral	0.401
19.838	0.5	incongruent	0.53
22.42	0.5	incongruent	0.454
27.315	0.5	incongruent	0.498
29.647	0.5	congruent	0.432
34.493	0.5	neutral	0.51
37.041	0.5	incongruent	0.512
42.22	0.5	error	0.411
44.867	0.5	incongruent	0.426
49.847	0.5	incongruent	0.639
52.378	0.5	congruent	0.546
57.574	0.5	neutral	0.493
59.855	0.5	neutral	0.696
62.453	0.5	incongruent	0.542
64.834	0.5	congruent	0.481
67.565	0.5	incongruent	0.494
69.813	0.5	neutral	0.458
72.111	0.5	congruent	0.415
79.738	0.5	neutral	0.48
82.036	0.5	congruent	0.703
84.618	0.5	congruent	0.516
87.299	0.5	congruent	0.61
89.93	0.5	neutral	0.62
92.361	0.5	neutral	0.802
95.059	0.5	neutral	0.685
97.657	0.5	neutral	0.479
100.388	0.5	neutral	0.55
102.919	0.5	neutral	0.519
105.25	0.5	neutral	0.507
112.528	0.5	incongruent	0.557
117.573	0.5	congruent	0.483
119.822	0.5	incongruent	0.824
122.27	0.5	neutral	0.485
125.017	0.5	congruent	0.575
127.415	0.5	incongruent	0.483
129.897	0.5	neutral	0.534
134.776	0.5	congruent	0.492
137.424	0.5	congruent	0.457
139.772	0.5	incongruent	0.684
142.403	0.5	incongruent	0.515
144.784	0.5	neutral	0.472
149.68	0.5	neutral	0.39
154.476	0.5	incongruent	0.595
156.757	0.5	congruent	0.471
159.505	0.5	congruent	0.49
164.484	0.5	neutral	0.511
167.066	0.5	incongruent	0.547
169.397	0.5	incongruent	0.498
172.095	0.5	incongruent	0.715
174.626	0.5	neutral	0.606
179.372	0.5	incongruent	1.031
181.803	0.5	neutral	0.499
186.949	0.5	congruent	0.596
189.68	0.5	incongruent	0.451
197.274	0.5	neutral	0.504
199.822	0.5	congruent	0.582
202.503	0.5	incongruent	0.449
204.951	0.5	congruent	0.489
207.299	0.5	congruent	0.463
209.896	0.5	neutral	0.524
212.178	0.5	incongruent	0.495
217.324	0.5	incongruent	0.419
220.071	0.5	congruent	0.557
222.403	0.5	incongruent	0.611
224.701	0.5	neutral	0.633
227.382	0.5	neutral	0.453
232.328	0.5	incongruent	0.498
235.059	0.5	congruent	0.42
237.59	0.5	congruent	0.56
239.938	0.5	incongruent	0.481
242.486	0.5	incongruent	0.449
244.967	0.5	neutral	0.467
249.896	0.5	congruent	0.42
252.145	0.5	incongruent	0.486
254.526	0.5	congruent	0.592
257.224	0.5	congruent	0.457
262.353	0.5	neutral	0.369
267.432	0.5	neutral	0.456
274.826	0.5	congruent	0.441
277.224	0.5	congruent	0.536
279.505	0.5	incongruent	0.409
281.803	0.5	incongruent	0.442
284.484	0.5	neutral	0.427
287.132	0.5	neutral	0.408
292.161	0.5	incongruent	0.447
294.642	0.5	neutral	0.411
296.974	0.5	neutral	0.451
299.322	0.5	congruent	0.36
301.953	0.5	congruent	0.397
304.501	0.5	congruent	0.504
307.099	0.5	neutral	0.451
309.48	0.5	neutral	0.408
311.728	0.5	congruent	0.401
324.451	0.5	incongruent	0.377
326.882	0.5	congruent	0.491
329.63	0.5	congruent	0.482
332.078	0.5	neutral	0.427
337.274	0.5	neutral	0.382
339.855	0.5	incongruent	0.48
342.286	0.5	incongruent	0.43
347.332	0.5	neutral	0.664
354.959	0.5	congruent	0.454
357.54	0.5	neutral	0.4
359.821	0.5	congruent	0.494
364.667	0.5	congruent	0.465
367.265	0.5	congruent	1.133
369.796	0.5	incongruent	1.079
372.477	0.5	incongruent	0.405
375.209	0.5	neutral	0.433
382.586	0.5	error	0.0
384.917	0.5	error	0.425
387.665	0.5	incongruent	0.441
392.86	0.5	congruent	0.395
395.258	0.5	congruent	0.503
397.557	0.5	incongruent	0.408
400.005	0.5	congruent	0.437
402.253	0.5	congruent	0.483
404.9	0.5	incongruent	0.618
