onset	duration	trial_type	response_time
14.75	0.5	incongruent	0.654
19.915	0.5	neutral	0.479
22.498	0.5	incongruent	0.573
27.662	0.5	neutral	0.357
32.644	0.5	congruent	0.236
35.127	0.5	congruent	0.629
40.358	0.5	error	0.475
42.924	0.5	error	0.316
45.223	0.5	error	0.0
47.606	0.5	congruent	0.594
50.055	0.5	neutral	0.921
54.87	0.5	error	0.795
57.619	0.5	neutral	1.178
62.75	0.5	congruent	0.703
65.483	0.5	error	0.0
67.915	0.5	congruent	0.585
75.279	0.5	neutral	1.054
77.612	0.5	error	0.0
79.878	0.5	neutral	0.711
84.942	0.5	error	0.0
87.642	0.5	incongruent	0.662
90.074	0.5	error	0.0
92.423	0.5	congruent	0.411
94.689	0.5	error	0.0
96.988	0.5	incongruent	0.518
99.621	0.5	neutral	0.582
101.97	0.5	error	0.0
104.536	0.5	congruent	0.575
107.235	0.5	incongruent	0.458
109.9	0.5	neutral	0.61
112.433	0.5	neutral	0.394
117.248	0.5	neutral	0.637
122.546	0.5	incongruent	1.054
127.494	0.5	neutral	0.564
130.11	0.5	incongruent	0.593
132.576	0.5	congruent	0.47
137.691	0.5	neutral	0.413
140.44	0.5	congruent	1.271
145.655	0.5	incongruent	0.598
148.037	0.5	incongruent	0.627
150.52	0.5	congruent	0.448
153.169	0.5	neutral	0.524
155.585	0.5	neutral	0.413
162.982	0.5	neutral	0.655
165.698	0.5	congruent	0.494
168.03	0.5	neutral	0.458
172.995	0.5	neutral	0.514
175.244	0.5	congruent	0.767
177.677	0.5	neutral	0.648
182.692	0.5	neutral	0.48
187.873	0.5	incongruent	1.149
190.406	0.5	error	0.445
192.705	0.5	neutral	0.487
195.104	0.5	congruent	0.158
197.87	0.5	error	0.0
200.469	0.5	error	0.0
207.816	0.5	incongruent	0.61
210.382	0.5	incongruent	0.227
218.146	0.5	incongruent	0.727
220.845	0.5	congruent	0.978
223.461	0.5	incongruent	0.562
225.96	0.5	neutral	0.559
228.709	0.5	congruent	0.395
231.241	0.5	error	0.46
233.624	0.5	error	0.0
236.073	0.5	incongruent	0.636
238.689	0.5	neutral	0.829
243.62	0.5	neutral	0.49
246.303	0.5	neutral	0.378
248.602	0.5	neutral	0.476
251.268	0.5	incongruent	0.649
253.984	0.5	congruent	0.442
256.266	0.5	neutral	0.532
258.582	0.5	incongruent	0.549
261.048	0.5	error	0.0
263.397	0.5	incongruent	0.4
266.046	0.5	congruent	0.43
268.595	0.5	neutral	0.754
271.361	0.5	congruent	0.883
273.727	0.5	congruent	0.477
276.309	0.5	neutral	0.501
278.842	0.5	congruent	0.584
281.141	0.5	congruent	0.583
283.706	0.5	congruent	0.342
286.389	0.5	error	0.031
289.105	0.5	error	0.047
296.585	0.5	incongruent	0.615
301.85	0.5	congruent	0.93
307.098	0.5	error	0.0
311.947	0.5	error	0.0
314.329	0.5	error	0.311
316.628	0.5	error	0.0
319.211	0.5	error	0.0
321.71	0.5	congruent	0.815
324.359	0.5	error	0.0
326.625	0.5	error	0.311
328.991	0.5	neutral	0.684
331.673	0.5	congruent	0.59
334.089	0.5	congruent	0.571
336.705	0.5	congruent	0.475
339.154	0.5	incongruent	0.441
341.82	0.5	incongruent	0.718
344.569	0.5	neutral	0.666
347.168	0.5	incongruent	0.614
349.567	0.5	neutral	0.633
351.866	0.5	congruent	0.431
354.132	0.5	error	0.374
356.448	0.5	error	0.0
363.879	0.5	congruent	0.909
369.11	0.5	error	1.208
371.709	0.5	error	0.0
379.173	0.5	error	0.402
381.622	0.5	error	0.695
386.621	0.5	error	0.451
391.702	0.5	error	0.0
396.55	0.5	incongruent	0.623
399.183	0.5	incongruent	0.724
401.532	0.5	incongruent	1.02
404.248	0.5	incongruent	0.602
406.797	0.5	incongruent	0.355
